,X,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group,type
21066,9818,ETNK2,ENSG00000143845,-0.772335892543267,0.000448733880377801,-0.0190806819164798,0.96787286430197,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21067,9819,EVA1B,ENSG00000142694,-0.740507963274832,5.94658149752475e-05,-0.608492479760884,2.70262575798738e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21068,9820,EXOC4,ENSG00000131558,0.737596822476059,0.000213850207519583,0.817992589582509,2.50724935340508e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21069,9821,EXOSC7,ENSG00000075914,-0.517683355873004,0.00985696029453374,-0.240390460420761,0.166236206074155,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21070,9822,EXT1,ENSG00000182197,0.877186451901263,4.83778136506185e-05,0.559306772116495,0.00129802444062073,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21071,9823,F3,ENSG00000117525,-1.74922717180871,1.0912950954606e-09,-1.41160120071276,1.42512419566078e-09,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21072,9824,FAAP20,ENSG00000162585,0.653393487328843,0.000342170639884086,0.5697665373456,8.3752284012235e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21073,9825,FABP5,ENSG00000164687,0.603119554789231,0.0014501359971818,1.36719320030568,5.48325879885821e-19,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21074,9826,FAF1,ENSG00000185104,-0.535515976231512,0.00843456311452962,-0.767403185261866,6.21286560375987e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21075,9827,FAM104B,ENSG00000182518,0.959716615065101,1.15093051896405e-05,0.864073628967671,1.55377876274881e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21076,9828,FAM110C,ENSG00000184731,-0.667736716771142,0.00697744415320322,-0.449722493896746,0.0292442330228302,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21077,9829,FAM118B,ENSG00000197798,-0.688205961916711,0.00116561625360331,-0.859541546864498,4.12181249332243e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21078,9830,FAM129B,ENSG00000136830,-0.878772826095552,7.03794785830654e-06,-0.35399675593446,0.0271755654020264,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21079,9831,FAM133A,ENSG00000179083,1.14965084955986,5.01343987361444e-09,0.956749694937948,2.47801818340901e-10,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21080,9832,FAM173A,ENSG00000103254,0.617009728660742,4.14230399637265e-06,1.14561999753771,7.9781842145838e-26,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21081,9833,FAM177A1,ENSG00000151327,0.725847031122597,1.22845220029783e-05,0.754488050318141,6.92337710518671e-09,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21082,9834,FAM200B,ENSG00000237765,1.16688158337835,8.78860867932289e-10,1.2656143435613,1.37548467449192e-17,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21083,9835,FAM210A,ENSG00000177150,-0.758498387730317,8.25100376465708e-05,-0.228302573879049,0.198042932604548,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21084,9836,FAM32A,ENSG00000105058,-0.522216090359935,0.000385462058477554,-0.303565205929076,0.0202521922483979,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21085,9837,FAM3A,ENSG00000071889,-0.892978072832713,1.87361036191859e-07,-0.483128336159694,0.00140878484376493,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21086,9838,FAM49A,ENSG00000197872,-0.619099213923506,0.00495042199180821,-0.119986556706727,0.564780465100801,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21087,9839,FAM49B,ENSG00000153310,-0.632985688312906,0.000269440573802343,-0.657463205802463,3.5429289270597e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21088,9840,FAM53C,ENSG00000120709,-0.724676769818364,0.000461721439487084,-0.411071645275136,0.0197667238687258,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21089,9841,FAM53C,ENSG00000120709,-0.724676769818364,0.000461721439487084,-0.411071645275136,0.0197667238687258,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21090,9842,FAM69B,ENSG00000165716,-0.643774434081645,0.00269167175876311,-0.314238839575215,0.103069972066545,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21091,9843,FAM84B,ENSG00000168672,-0.879469215007057,0.00012064128290818,-0.630185036022298,0.000656797797330297,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21092,9844,FAM89A,ENSG00000182118,-0.817476347710206,0.000698719341964324,-0.645349642359392,0.000674404212191794,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21093,9845,FAM96B,ENSG00000166595,1.09297411472909,4.4373880654897e-15,1.05970417468723,1.85513350230426e-20,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21094,9846,FAM98A,ENSG00000119812,0.651214641027813,0.000834893816507526,0.401797856124735,0.011843124420172,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21095,9847,FAM98C,ENSG00000130244,-0.593869315634022,0.00653030662499976,-0.275638165583092,0.176237944656746,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21096,9848,FANCF,ENSG00000183161,-0.563914125880864,0.00731757901394192,-0.0780749598804046,0.695010767301038,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21097,9849,FANCI,ENSG00000140525,0.738319778891439,0.000704573806042547,0.578619281909936,0.000518174018818127,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21098,9850,FAR1,ENSG00000197601,-0.609243994355049,0.00374009253747043,-0.0321368030480231,0.884268555778997,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21099,9851,FAU,ENSG00000149806,1.61863888653344,5.46883598525992e-51,2.14129837773865,1.85100045108938e-122,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21100,9852,FBXL16,ENSG00000127585,0.614022897639386,0.00772989555495421,0.624860019193076,0.000383620745396334,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21101,9853,FBXO32,ENSG00000156804,-0.729483664140141,0.000402903447857494,-0.928857123164718,5.46582478646857e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21102,9854,FBXW11,ENSG00000072803,0.780045416208016,7.79949705265879e-05,1.05648821817469,1.30301993179209e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21103,9855,FBXW7,ENSG00000109670,-0.809129696343049,0.0002920993220807,-0.454681042011144,0.0140995049070917,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21104,9856,FCRLB,ENSG00000162746,-0.668958483143441,0.00306219169382901,-0.653981683320648,0.000743677155841737,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21105,9857,FDPS,ENSG00000160752,-1.11184676736416,1.54190414703419e-10,-0.610837521843398,6.40635627845108e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21106,9858,FHL2,ENSG00000115641,-0.697606961823316,0.0015823389790871,-0.208811406196861,0.340676597301447,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21107,9859,FHL3,ENSG00000183386,-0.676410507767235,0.00121616440082556,-1.10898459729774,2.56538042685125e-11,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21108,9860,FJX1,ENSG00000179431,-0.93036195389517,0.000164513977577622,0.253078980746344,0.206901081737053,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21109,9861,FKBP10,ENSG00000141756,-0.737078082134619,0.00198279010821626,0.398834303968538,0.0380328345647857,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21110,9862,FKBP11,ENSG00000134285,0.616756455880407,0.00291460154341843,0.462405581432315,0.00463413067494334,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21111,9863,FKBP1A,ENSG00000088832,-0.692103216958126,2.14660420373159e-07,-0.479703692062994,6.41427301363412e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21112,9864,FKBP2,ENSG00000173486,1.34191870812596,2.47442301455835e-23,1.61227991383677,4.79136089575783e-44,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21113,9865,FKBP5,ENSG00000096060,0.629815928211719,0.00371746925689438,-0.00577511334784539,0.984974290761193,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21114,9866,FKBP8,ENSG00000105701,-0.58246827634019,1.16833697553695e-06,-0.43182695206441,6.13373600572111e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21115,9867,FMC1,ENSG00000164898,2.38261262655521,7.79247584853471e-39,2.89059438674003,8.50856287026433e-89,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21116,9868,FNBP4,ENSG00000109920,-0.517078715145144,0.00473079187158973,-0.0473866698499447,0.791685792346277,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21117,9869,FNDC10,ENSG00000228594,-0.736850692726071,0.000118259486088563,-0.352428358356902,0.0397084629557482,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21118,9870,FNIP1,ENSG00000217128,-1.05754106108775,6.80889539348104e-08,-0.59528191114478,0.000484797529252838,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21119,9871,FOSL1,ENSG00000175592,-0.657953974276985,0.00941983512174197,0.785054047713179,1.14077386797638e-05,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21120,9872,FOXC1,ENSG00000054598,-0.564219512744067,0.00247524008220174,0.0604402360265437,0.759158296094704,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21121,9873,FOXC2,ENSG00000176692,-0.643278002574281,0.00334537088294104,-0.322345575213525,0.0872709021711378,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21122,9874,FOXJ2,ENSG00000065970,0.746954973601216,0.000738143011470258,1.41923800824088,4.95234056144915e-17,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21123,9875,FOXJ3,ENSG00000198815,0.681864377606967,0.00162779044649627,0.630092959848516,0.00014598107241814,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21124,9876,FOXP4,ENSG00000137166,0.611571964692037,0.00148725564219466,0.623835427015737,5.1093631136462e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21125,9877,FOXRED1,ENSG00000110074,-0.742028208467993,0.000382000336288225,-1.19570318603332,3.87203416560874e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21126,9878,FRZB,ENSG00000162998,-1.00483626714995,3.51906048778609e-05,-0.396133228779913,0.0722879761688224,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21127,9879,FTH1,ENSG00000167996,-0.719620635728071,1.27076048191305e-05,-0.691959428356502,2.24333187214338e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21128,9880,FTL,ENSG00000087086,-0.578409747191681,8.78404326234014e-05,-0.877909318816844,7.68912299520724e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21129,9881,FTX,ENSG00000230590,0.596588672104037,0.00881517156109942,1.0992888596099,8.99887992638764e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21130,9882,FUBP1,ENSG00000162613,-0.545855901477743,0.00879738934653333,-0.774643488762904,2.62193878575083e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21131,9883,FUS,ENSG00000089280,-0.693191525277703,2.59127944393123e-08,-0.551342436852725,4.79082909495541e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21132,9884,FUT3,ENSG00000171124,-1.24195465924582,3.61486497539284e-07,-1.96324449447528,2.73683466826656e-21,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21133,9885,FXYD3,ENSG00000089356,1.59594354033865,1.43381336178685e-25,1.47504786959471,4.35239817267938e-35,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21134,9886,FXYD5,ENSG00000089327,-0.808912575875316,1.5776618286341e-06,-1.34115870050312,2.95532853157142e-24,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21135,9887,GABARAPL1,ENSG00000139112,-0.984085298338274,2.2651782329809e-06,-0.159013535349863,0.405548584043267,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21136,9888,GABPA,ENSG00000154727,-0.791269556996002,0.000949747570254322,-0.645859257994068,0.000805151758031176,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21137,9889,GADD45A,ENSG00000116717,-1.58429755014761,4.55504694861219e-08,-0.812858291821166,0.000372254611871205,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21138,9890,GADD45B,ENSG00000099860,-1.6906335831896,2.56196713322951e-12,-0.1691455161955,0.430897522274942,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21139,9891,GADD45GIP1,ENSG00000179271,0.642551405495671,3.49317223194867e-08,0.962867851242898,1.32441397357294e-20,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21140,9892,GALNS,ENSG00000141012,-0.563311522464943,0.00174939662156625,0.0321716563909232,0.988234742239533,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21141,9893,GANAB,ENSG00000089597,0.564848936191569,0.00134355174533758,0.791231900161891,4.78001743951755e-09,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21142,9894,GAPDH,ENSG00000111640,-0.816855303045905,7.60632495187101e-12,-0.377819246448717,0.000188725214922696,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21143,9895,GBE1,ENSG00000114480,-1.01786744545865,2.31068784363312e-05,-0.965964051551353,1.90478791444482e-06,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21144,9896,GBP1,ENSG00000117228,0.808644690981326,0.00512605054626333,0.572950668863006,0.0142276041705734,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21145,9897,GCHFR,ENSG00000137880,0.614512809480296,0.00802364982876497,-0.00386124116872678,0.985413118126744,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21146,9898,GCSH,ENSG00000140905,-0.52034779505999,0.000137027273171382,-0.348865764182439,0.00182581445128268,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21147,9899,GEM,ENSG00000164949,-1.02455588920303,9.9298605358689e-05,0.216385785101359,0.351956678849859,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21148,9900,GEMIN6,ENSG00000152147,0.555166442891078,0.00888926287486393,0.512418556180853,0.00124917246642108,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21149,9901,GEMIN7,ENSG00000142252,-0.624585593944425,0.00709363140538526,-0.367326306527622,0.0828735251737254,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21150,9902,GFPT1,ENSG00000198380,0.609155154375379,0.000660893573933582,0.513084728944246,0.000343937855026897,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21151,9903,GFRA3,ENSG00000146013,-1.25873520523899,2.51451464750156e-08,-1.38195775126649,1.2935388835574e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21152,9904,GGA1,ENSG00000100083,-0.72554825470362,3.28978332556425e-05,-0.365585674170415,0.0179427019294784,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21153,9905,GGCX,ENSG00000115486,0.633449061450496,0.00298392469982474,0.808574334636756,6.5832367818487e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21154,9906,GGPS1,ENSG00000152904,-0.792227125900016,2.73244789555022e-08,-0.860255235496569,2.4605727768484e-14,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21155,9907,GHDC,ENSG00000167925,-0.892246758585893,3.48036910564996e-05,-0.695472240071877,0.000147693782397255,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21156,9908,GHITM,ENSG00000165678,-0.514366664782121,5.01157386016529e-05,-0.311309861802775,0.0011251484008573,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21157,9909,GID8,ENSG00000101193,-0.631045442294387,0.00010371547495032,-0.405862916723003,0.00407846890836781,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21158,9910,GIPC1,ENSG00000123159,-0.951789271995524,9.65147747343393e-12,-0.662727065377062,6.16156136906484e-10,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21159,9911,GJB2,ENSG00000165474,-1.1988384373497,0.000222551470832115,-0.53943125681858,0.0494993139802872,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21160,9912,GKAP1,ENSG00000165113,0.654761297969174,0.00432585345248743,0.921970938160185,2.69188786882751e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21161,9913,GLA,ENSG00000102393,-0.817733988038864,0.000137398400052358,-0.643560560121497,0.000128183257204019,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21162,9914,GLUD1,ENSG00000148672,-0.578352197333353,0.00477526681346539,-0.163021035300889,0.377982527694147,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21163,9915,GMDS,ENSG00000112699,-0.996805811077199,5.19217940651087e-07,-1.00048019335506,1.66369844088736e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21164,9916,GNAI3,ENSG00000065135,-0.910149885314032,3.13402608534246e-09,-1.34356418113153,6.68635971671542e-28,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21165,9917,GNAQ,ENSG00000156052,0.697379285752416,0.000412846101487157,0.656307326297808,2.25179570920323e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21166,9918,GNB4,ENSG00000114450,0.667025946956558,0.000178137852215644,0.602770939601919,2.64559383932554e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21167,9919,GNG4,ENSG00000168243,-0.852143164517545,9.66001296147971e-08,-0.789619410059016,9.40242933075949e-10,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21168,9920,GNG5,ENSG00000174021,1.07243008069477,4.821953897551e-13,0.586424200142949,1.312420510937e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21169,9921,GNL2,ENSG00000134697,-0.503987145825639,0.00443960214141795,-1.14667472687211,6.86504488685918e-18,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21170,9922,GOLGA7,ENSG00000147533,-0.605153932290929,0.000322937965499532,-0.520185567872295,0.000123562482617258,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21171,9923,GOLT1B,ENSG00000111711,-0.604626557394608,0.00236998483325713,-0.238761680627569,0.212493520576796,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21172,9924,GOPC,ENSG00000047932,0.945185795950487,1.35636063098686e-07,1.25916360067178,2.06843587882817e-17,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21173,9925,GOT2,ENSG00000125166,0.540736952952699,0.00107335301650058,0.400948718752095,0.00385886897663922,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21174,9926,GPATCH2,ENSG00000092978,0.544389013473209,0.00286803004843135,0.782496344436103,5.24485814433479e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21175,9927,GPBP1,ENSG00000062194,-0.641477565160811,3.75173848761874e-05,-0.255456779780875,0.0512488678655199,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21176,9928,GPC1,ENSG00000063660,-0.68034206431548,0.00437888423709347,0.186395401107884,0.303854614138372,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21177,9929,GPM6B,ENSG00000046653,-1.05748549918368,1.91254919510045e-06,-1.15220470517213,5.77541328313929e-10,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21178,9930,GPR89A,ENSG00000117262,-0.689201165289097,0.00143047515612352,-0.592559112647158,0.00109651214615927,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21179,9931,GPR89A,ENSG00000117262,-0.689201165289097,0.00143047515612352,-0.592559112647158,0.00109651214615927,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21180,9932,GPSM1,ENSG00000160360,-0.604542248827776,0.00362816961996899,-0.135477737055218,0.517550208544081,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21181,9933,GPX7,ENSG00000116157,-0.699542381100622,0.00109478942583137,-1.25237194099876,5.09685988442884e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21182,9934,GRAMD1A,ENSG00000089351,-0.649961492089457,0.000460165008938624,-0.811287593056839,2.01383181787063e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21183,9935,GRIPAP1,ENSG00000068400,0.783555509573987,0.000735512922926032,0.65259345398592,0.000176993256227118,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21184,9936,GSC,ENSG00000133937,-0.854612682468717,0.000171904554095804,-0.990361985521667,3.69511965904381e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21185,9937,GSN,ENSG00000148180,-0.624016045568567,6.3379363239845e-05,-0.95413877563639,4.14454669316657e-15,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21186,9938,GSS,ENSG00000100983,-0.691930894794105,0.000279244416660597,-0.493021946914437,0.00190195058030921,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21187,9939,GSTA4,ENSG00000170899,-0.645116944564373,0.00212371540265163,-0.271395875364598,0.122068237847085,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21188,9940,GSTP1,ENSG00000084207,0.516463199983918,2.21560964455155e-07,0.282182852366066,0.000282873191882607,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21189,9941,GSTZ1,ENSG00000100577,-0.629111176693208,0.00140508661851879,-0.563594385942878,0.000293643029840201,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21190,9942,GTF2B,ENSG00000137947,-1.19601317770523,6.69146422548004e-09,-1.63169472780117,1.33437515682963e-21,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21191,9943,GTF2H5,ENSG00000272047,1.49101010711691,3.86635828875226e-16,1.53595991605215,1.16727791831097e-26,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21192,9944,GTF2I,ENSG00000263001,0.524476292738815,2.07423313233073e-05,0.686932973221211,2.41775730995698e-12,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21193,9945,GTF2IRD2,ENSG00000196275,-0.622699991402791,0.00765903414565805,0.273757642376117,0.256966730900901,trans,Away from UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21194,9946,GTSE1,ENSG00000075218,0.776964685809151,0.00156172707380491,0.111942075398419,0.642519801915434,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21195,9947,GYG1,ENSG00000163754,-0.584854529147155,0.000700662298272999,-0.670285500289444,9.9837569156523e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21196,9948,H1FX,ENSG00000184897,-0.927981133755769,1.12307203278539e-07,-0.927246386687364,6.67297538787709e-10,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21197,9949,H2AFJ,ENSG00000246705,0.871572286407978,6.20844393744007e-09,1.68476146603835,5.1638139064233e-52,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21198,9950,H2AFV,ENSG00000105968,0.547186248001171,0.00119689498402036,0.544131286692509,1.16007651757971e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21199,9951,H2AFX,ENSG00000188486,-0.896838559083877,3.09041192855782e-05,-2.03608155922682,3.44335209824848e-23,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21200,9952,H2AFY,ENSG00000113648,-0.526365338957424,1.77772594462484e-07,-0.474818701949836,4.33317249373012e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21201,9953,H3F3B,ENSG00000132475,-0.529415520780067,1.79232026352717e-08,-0.344494956819,2.04743254331777e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21202,9954,HADHB,ENSG00000138029,-0.580885237289058,1.66853305646051e-05,-0.801145310097493,4.11722260856829e-14,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21203,9955,HBP1,ENSG00000105856,-0.920520860784108,1.97533500283169e-07,-1.08469726630543,8.22908502980195e-16,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21204,9956,HCFC1,ENSG00000172534,0.597630438871565,0.0051311237906183,0.62345683294656,8.19185025019552e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21205,9957,HDAC11,ENSG00000163517,-0.572256312637397,0.00933262546444796,-0.597231877457923,0.00091086819624491,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21206,9958,HDAC3,ENSG00000171720,-0.750376179731511,8.70297720080273e-06,-0.674192836318448,3.96952086290416e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21207,9959,HDHD3,ENSG00000119431,-0.671446888468356,2.91892498377571e-05,-0.516726283308866,8.67278119201914e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21208,9960,HENMT1,ENSG00000162639,-0.571064297301485,0.00750377800293982,-1.4090767162051,9.85006618094117e-16,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21209,9961,HERC2,ENSG00000128731,0.703893652000232,0.00210658991919091,0.733178886361606,4.16627939381765e-05,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21210,9962,HERC6,ENSG00000138642,1.07752280832276,2.06561661352876e-06,1.64856999014189,3.09105416993452e-24,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21211,9963,HERPUD1,ENSG00000051108,-1.23810542833832,2.59710193769355e-11,-0.791387417611923,2.60749250555957e-07,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21212,9964,HES1,ENSG00000114315,-0.887932926667268,5.53039465881314e-05,-0.49900565824897,0.00895036686790437,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21213,9965,HES4,ENSG00000188290,-0.516886718596437,0.00135501298275431,-0.381316122784693,0.00321984882914204,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21214,9966,HGH1,ENSG00000235173,-0.851963956340047,8.67429392421767e-05,-0.230021118656629,0.23198645005048,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
21215,9967,HIGD1A,ENSG00000181061,-0.53906524797855,0.00191068275602819,-0.724213077784355,5.40659013969222e-08,trans,Towards UnRx,Pt6,X8,2,Genes that change after drug withdrawal
